Id,Predicted
1,0.06129185144051798
2,0.05327718645224762
3,0.1900961789271685
4,0.9999999998382851
5,0.14784140266396756
6,0.07456560174801494
7,0.053139796458772835
8,0.9999999999971199
9,0.052272080228122395
10,0.06642118910741794
11,0.07086742317869757
12,0.06609266642725764
13,0.052723151277629034
14,0.06912097469165268
15,0.9999999999994703
16,0.09255218024709999
17,0.0553556553802421
18,0.07117487764089364
19,0.9999999999998279
20,0.9999999999784638
21,0.9999999999998279
22,0.05616429409527981
23,0.9995293484942556
24,0.11146713330616427
25,0.05653354768357187
26,0.06642138488684488
27,0.9999999912293607
28,0.999999964104283
29,0.058861401731689064
30,0.6507241318553401
31,0.04758729317602796
32,0.49949218434305614
33,0.9999663494771852
34,0.06819090094828499
35,0.053455092081196386
36,0.9999998942916083
37,0.04561561037142349
38,0.05357191906556177
39,0.05357191906556177
40,0.06932676003427032
41,0.059426625180888225
42,0.9998577191462747
43,0.05723121154466295
44,0.9999999998039488
45,0.05813849718417348
46,0.9999999999978464
47,0.09963540603642536
48,0.9996075770196265
49,0.9999999999998813
50,0.9999999983528935
51,0.9999995577169492
52,0.0580405977036486
53,0.05845959788606349
54,0.07059776537848536
55,0.05707749636241814
56,0.9999999997313225
57,0.9746071024140217
58,0.9999999999969484
59,0.9999999999994593
60,0.06231768202282719
61,0.9999999999947489
62,0.06039944426115965
63,0.07117514845920994
64,0.07084628888415907
65,0.05635590361206266
66,0.069660160877634
67,0.06983990079316155
68,0.061710761693775526
69,0.060808479918876904
70,0.061710761693775526
71,0.06072702770727402
72,0.9995641073906896
73,0.059274552527241973
74,0.9999999294926315
75,0.05979754286973389
76,0.9999999997020173
77,0.057539784897179334
78,0.9999979458691242
79,0.0688247368877557
80,0.06955085480390026
81,0.054296282686061015
82,0.9999941046623558
83,0.999999999961986
84,0.1955739486479533
85,0.12090350236933618
86,0.9999999963179306
87,0.07059776537848536
88,0.05893979172587575
89,0.06959135033496337
90,0.9999999997266393
91,0.058333419309877343
92,0.06305323764167131
93,0.058293040277486184
94,0.9999999999959691
95,0.06039944426115965
96,0.9999999994212729
97,0.1252148852713293
98,0.840371659020502
99,0.059927238096815716
100,0.05892534229061661
101,0.06120487558748431
102,0.9425021118570746
103,0.957706135707371
104,0.06985371402888281
105,0.9998201059164392
106,0.08516389501798105
107,0.07982140228013897
108,0.05719690210047684
109,0.054847200262024644
110,0.05272342232673394
111,0.0833703885691359
112,0.07611344930905414
113,0.0623653986465311
114,0.057269927180492286
115,0.9998943822585412
116,0.06283604332314585
117,0.9895287621900506
118,0.993248918638239
119,0.9906363407255059
120,0.06624526470669342
121,0.060747227684097106
122,0.9975391873717327
123,0.056854076496608806
124,0.9999999999998301
125,0.059925582974648436
126,0.07117514845920994
127,0.05271378796642177
128,0.08140649690906579
129,0.05950457647545637
130,0.07055873683495657
131,0.9994131576022174
132,0.07584199943257146
133,0.07184778022813273
134,0.15725436992231284
135,0.07055894611725486
136,0.07117514845920994
137,0.07055873683495657
138,0.15048365066312658
139,0.055901767823203954
140,0.06098679340329233
141,0.05940667244998822
142,0.05936891612939009
143,0.054296282686061015
144,0.9777694258711565
145,0.9999999998768283
146,0.9999999999566406
147,0.08759493413547136
148,0.960543318188248
149,0.05845959788606349
150,0.0700984976156835
151,0.9995178443684273
152,0.05881486880967712
153,0.06835887727278474
154,0.06998538844821782
155,0.999999999989843
156,0.5606886953591947
157,0.06963532593535189
158,0.9931839135207369
159,0.058508975493424466
160,0.9999748453175332
161,0.9999980505292129
162,0.9995720749375208
163,0.2611119751059759
164,0.059774313866424754
165,0.9608786126457769
166,0.8971574251143201
167,0.0613333449649653
168,0.05925481580528476
169,0.056054166185975154
170,0.06935931371451752
171,0.05472685862052007
172,0.05154218860449674
173,0.04919417688831077
174,0.05170905588839288
175,0.9999999984227671
176,0.059927238096815716
177,0.05851014064108628
178,0.07117487764089364
179,0.05807062783882544
180,0.9999999999848045
181,0.055363035782070656
182,0.05980544872212321
183,0.05536330013759385
184,0.654332960473447
185,0.07686970904839988
186,0.09220288592092817
187,0.0531767013437646
188,0.05197706297556363
189,0.05979269409372029
190,0.05827560203594515
191,0.06459247443424361
192,0.05636274354321773
193,0.05979906859371038
194,0.05980544872212321
195,0.9999364244499629
196,0.9999741380984345
197,0.9999999912675245
198,0.9999994233110394
199,0.04823608620850704
200,0.9999999999970572
201,0.9999999991428282
202,0.07067771149175818
203,0.0597745685743617
204,0.0550871789751088
205,0.9637904376730454
206,0.7177434776848629
207,0.053139796458772835
208,0.9999829835898664
209,0.0553556553802421
210,0.9999999991310522
211,0.05114396998727525
212,0.9999999999949469
213,0.057003111163723544
214,0.9990418505937331
215,0.06999354306157725
216,0.9998512748310727
217,0.9987477266933411
