Id,Predicted
1,0.4481997518031698
2,0.4481997518031698
3,0.4481997518031698
4,0.5478642349569274
5,0.4481997518031698
6,0.4481997518031698
7,0.4481997518031698
8,0.5478642349569274
9,0.4481997518031698
10,0.5478642349569274
11,0.5478642349569274
12,0.5478642349569274
13,0.4481997518031698
14,0.4481997518031698
15,0.5478642349569274
16,0.4481997518031698
17,0.4481997518031698
18,0.5478642349569274
19,0.5478642349569274
20,0.5478642349569274
21,0.5478642349569274
22,0.4481997518031698
23,0.5478642349569274
24,0.4481997518031698
25,0.4481997518031698
26,0.5478642349569274
27,0.5478642349569274
28,0.5478642349569274
29,0.4481997518031698
30,0.4481997518031698
31,0.4481997518031698
32,0.4481997518031698
33,0.5478642349569274
34,0.5478642349569274
35,0.4481997518031698
36,0.5478642349569274
37,0.4481997518031698
38,0.4481997518031698
39,0.5478642349569274
40,0.4481997518031698
41,0.4481997518031698
42,0.5478642349569274
43,0.4481997518031698
44,0.5478642349569274
45,0.4481997518031698
46,0.5478642349569274
47,0.4481997518031698
48,0.5478642349569274
49,0.5478642349569274
50,0.5478642349569274
51,0.5478642349569274
52,0.4481997518031698
53,0.4481997518031698
54,0.4481997518031698
55,0.4481997518031698
56,0.5478642349569274
57,0.5478642349569274
58,0.5478642349569274
59,0.5478642349569274
60,0.4481997518031698
61,0.5478642349569274
62,0.4481997518031698
63,0.4481997518031698
64,0.4481997518031698
65,0.4481997518031698
66,0.4481997518031698
67,0.4481997518031698
68,0.4481997518031698
69,0.4481997518031698
70,0.5478642349569274
71,0.4481997518031698
72,0.5478642349569274
73,0.4481997518031698
74,0.5478642349569274
75,0.4481997518031698
76,0.5478642349569274
77,0.4481997518031698
78,0.5478642349569274
79,0.4481997518031698
80,0.5478642349569274
81,0.4481997518031698
82,0.5478642349569274
83,0.5478642349569274
84,0.4481997518031698
85,0.4481997518031698
86,0.5478642349569274
87,0.4481997518031698
88,0.4481997518031698
89,0.4481997518031698
90,0.5478642349569274
91,0.4481997518031698
92,0.4481997518031698
93,0.4481997518031698
94,0.5478642349569274
95,0.4481997518031698
96,0.5478642349569274
97,0.4481997518031698
98,0.5478642349569274
99,0.4481997518031698
100,0.4481997518031698
101,0.4481997518031698
102,0.5478642349569274
103,0.5478642349569274
104,0.4481997518031698
105,0.4481997518031698
106,0.5478642349569274
107,0.4481997518031698
108,0.4481997518031698
109,0.4481997518031698
110,0.4481997518031698
111,0.4481997518031698
112,0.4481997518031698
113,0.4481997518031698
114,0.4481997518031698
115,0.5478642349569274
116,0.4481997518031698
117,0.5478642349569274
118,0.5478642349569274
119,0.5478642349569274
120,0.5478642349569274
121,0.4481997518031698
122,0.5478642349569274
123,0.4481997518031698
124,0.5478642349569274
125,0.4481997518031698
126,0.4481997518031698
127,0.4481997518031698
128,0.4481997518031698
129,0.4481997518031698
130,0.4481997518031698
131,0.5478642349569274
132,0.4481997518031698
133,0.5478642349569274
134,0.4481997518031698
135,0.4481997518031698
136,0.5478642349569274
137,0.5478642349569274
138,0.5478642349569274
139,0.4481997518031698
140,0.4481997518031698
141,0.4481997518031698
142,0.4481997518031698
143,0.4481997518031698
144,0.5478642349569274
145,0.5478642349569274
146,0.5478642349569274
147,0.4481997518031698
148,0.5478642349569274
149,0.4481997518031698
150,0.4481997518031698
151,0.5478642349569274
152,0.4481997518031698
153,0.4481997518031698
154,0.4481997518031698
155,0.5478642349569274
156,0.4481997518031698
157,0.4481997518031698
158,0.5478642349569274
159,0.4481997518031698
160,0.5478642349569274
161,0.5478642349569274
162,0.5478642349569274
163,0.4481997518031698
164,0.4481997518031698
165,0.5478642349569274
166,0.5478642349569274
167,0.4481997518031698
168,0.4481997518031698
169,0.4481997518031698
170,0.5478642349569274
171,0.4481997518031698
172,0.4481997518031698
173,0.4481997518031698
174,0.4481997518031698
175,0.5478642349569274
176,0.4481997518031698
177,0.4481997518031698
178,0.5478642349569274
179,0.4481997518031698
180,0.5478642349569274
181,0.4481997518031698
182,0.4481997518031698
183,0.4481997518031698
184,0.4481997518031698
185,0.5478642349569274
186,0.5478642349569274
187,0.4481997518031698
188,0.4481997518031698
189,0.4481997518031698
190,0.4481997518031698
191,0.5478642349569274
192,0.4481997518031698
193,0.4481997518031698
194,0.4481997518031698
195,0.5478642349569274
196,0.5478642349569274
197,0.5478642349569274
198,0.5478642349569274
199,0.4481997518031698
200,0.5478642349569274
201,0.5478642349569274
202,0.5478642349569274
203,0.4481997518031698
204,0.4481997518031698
205,0.5478642349569274
206,0.5478642349569274
207,0.4481997518031698
208,0.5478642349569274
209,0.4481997518031698
210,0.5478642349569274
211,0.4481997518031698
212,0.5478642349569274
213,0.4481997518031698
214,0.5478642349569274
215,0.4481997518031698
216,0.5478642349569274
217,0.5478642349569274
218,0.4481997518031698
219,0.5478642349569274
220,0.5478642349569274
221,0.4481997518031698
222,0.4481997518031698
223,0.5478642349569274
224,0.4481997518031698
225,0.4481997518031698
226,0.4481997518031698
227,0.5478642349569274
228,0.5478642349569274
229,0.4481997518031698
230,0.5478642349569274
231,0.5478642349569274
232,0.5478642349569274
233,0.5478642349569274
234,0.4481997518031698
235,0.5478642349569274
236,0.5478642349569274
237,0.4481997518031698
238,0.5478642349569274
239,0.4481997518031698
240,0.4481997518031698
241,0.4481997518031698
242,0.5478642349569274
243,0.5478642349569274
244,0.5478642349569274
245,0.5478642349569274
246,0.4481997518031698
247,0.4481997518031698
248,0.4481997518031698
249,0.4481997518031698
250,0.5478642349569274
251,0.5478642349569274
252,0.4481997518031698
253,0.5478642349569274
254,0.4481997518031698
255,0.4481997518031698
256,0.5478642349569274
257,0.5478642349569274
258,0.4481997518031698
259,0.4481997518031698
260,0.5478642349569274
261,0.5478642349569274
262,0.4481997518031698
263,0.4481997518031698
264,0.4481997518031698
265,0.5478642349569274
266,0.5478642349569274
267,0.5478642349569274
268,0.4481997518031698
269,0.5478642349569274
270,0.4481997518031698
271,0.4481997518031698
272,0.5478642349569274
273,0.5478642349569274
274,0.5478642349569274
275,0.4481997518031698
276,0.5478642349569274
277,0.5478642349569274
278,0.4481997518031698
279,0.5478642349569274
280,0.4481997518031698
281,0.4481997518031698
282,0.5478642349569274
