Id,Predicted
1,0.06479071436987088
2,0.06399280716227243
3,0.11928246642127963
4,0.9999999977846812
5,0.036882592477752815
6,0.05395937153971213
7,0.05976954541949819
8,0.9999999999839331
9,0.06135306692852667
10,0.9999999999797191
11,0.08898570089930022
12,0.999999999997903
13,0.06306997358720358
14,0.0425014418540706
15,0.9999999999999097
16,0.045516093231064494
17,0.06299747359459228
18,0.09291205231145486
19,0.9999999999978619
20,0.9999999992299081
21,0.9999999999978619
22,0.11166575303812434
23,0.9382833882036999
24,0.03997658256738152
25,0.0640673987703799
26,0.9999980066404159
27,0.9999999954437915
28,0.9999999854629907
29,0.06637757472127707
30,0.08443261025759596
31,0.03855819816455157
32,0.24192212174819838
33,0.9317727683143822
34,0.9999991180938729
35,0.06672973132661722
36,0.9999996975048837
37,0.058074138457026137
38,0.07199126240532745
39,0.9999976418376205
40,0.06745531728387691
41,0.06959465207480546
42,0.9838283218383976
43,0.06447925264002938
44,0.9999999989911952
45,0.062301667163102724
46,0.9999999999968928
47,0.06422432265122308
48,0.997341490758766
49,0.9999999999992226
50,0.9999931465214342
51,0.9999990495671133
52,0.07142973459604811
53,0.07259881478930377
54,0.0654004607417622
55,0.06809984722135422
56,0.9999999997300474
57,0.7764973792500591
58,0.9999999999096219
59,0.9999999999994416
60,0.07443117822225029
61,0.9999999999995263
62,0.07821870925675246
63,0.07082292825664493
64,0.05912551314521501
65,0.070785412257056
66,0.07631098588374165
67,0.06331559548282241
68,0.06672301005872998
69,0.07294082870144869
70,0.9999393869197724
71,0.05531904618259407
72,0.9999989500841165
73,0.07418893966043814
74,0.9999999513370643
75,0.09307300937900445
76,0.9999999904545298
77,0.0588836008390381
78,0.9999999999554362
79,0.06554841559051952
80,0.9999999999995474
81,0.0652229274585952
82,0.9999236293850762
83,0.9999999997961033
84,0.1657335949983324
85,0.48280326181061983
86,0.9999976640323555
87,0.06447925264002938
88,0.06998356603050705
89,0.0634171237438272
90,0.9999991876325914
91,0.060013782516785796
92,0.0756534167000031
93,0.06789472696593443
94,0.9999999999589102
95,0.07363480622925526
96,0.999999999432157
97,0.3487407260445159
98,0.9434681338468195
99,0.0654060789554053
100,0.2669120620141095
101,0.06489188277141468
102,0.9999969858150208
103,0.9999492509302558
