Id,Predicted
1,0.06629363234052423
2,0.06153152906627342
3,0.07538911834334304
4,0.9999999995936696
5,0.06335339866261122
6,0.06296534106738849
7,0.057518474225236774
8,0.9999999998783113
9,0.056790217416135234
10,0.9999999999723356
11,0.0806019441150085
12,0.9999999999959963
13,0.05911723696424549
14,0.06317100343173457
15,0.9999999999998197
16,0.062823280522253
17,0.0587677226862765
18,0.08300642219734325
19,0.9999999999677017
20,0.999999999988478
21,0.9999999999677017
22,0.05943233886130754
23,0.9935987175991883
24,0.06786147374485024
25,0.06108913268414525
26,0.9999959018684695
27,0.9999999862753686
28,0.9999999505666481
29,0.06504734394674913
30,0.1297571729901202
31,0.056197931165714254
32,0.22000150131709467
33,0.991973566897304
34,0.9999997480056457
35,0.06458202979970884
36,0.9999997408277256
37,0.06703432101298293
38,0.06699399769186871
39,0.9999933920598709
40,0.06307436801409197
41,0.06576286012436132
42,0.997174669276226
43,0.061124602161745534
44,0.9999999442650376
45,0.06263811229443976
46,0.9999999999981416
47,0.06531147288820746
48,0.9880622861652784
49,0.9999999999902313
50,0.9999997757025737
51,0.9999999968122861
52,0.06506059142964751
53,0.06575447965255837
54,0.06200016899160797
55,0.06513796790796993
56,0.9999999975189802
57,0.9502141788154284
58,0.9999999998253098
59,0.9999999999960452
60,0.07000182560732014
61,0.9999999999966024
62,0.07185864462925932
63,0.06474619307244874
64,0.054457648347565855
65,0.06472539867271676
66,0.07135748131789696
67,0.06482211009952565
68,0.06680834437700982
69,0.06754866237979215
70,0.9999354319607061
71,0.06104245135222656
72,0.9999993164560166
73,0.06559158220215537
74,0.9999999621658626
75,0.06718399102398107
76,0.9999996024790618
77,0.06189237377408539
78,0.999999999995897
79,0.062250700156305835
80,0.9999999999953273
81,0.05945122630108064
82,0.9990226484032576
83,0.9999999998284222
84,0.07285364449614143
85,0.09552677939406437
86,0.9999999963451739
87,0.061124602161745534
88,0.06504734394674913
89,0.05972143279307183
90,0.9999976291157852
91,0.061359269719266016
92,0.07053686399752321
93,0.06242229361602791
94,0.9999999996350064
95,0.06782752761642954
96,0.9999999985394451
97,0.06391378498503864
98,0.8609455837039783
99,0.05928633036965271
100,0.06188409380059876
101,0.06588473719510943
102,0.999999798556461
103,0.9999955764437478
104,0.07053686399752321
105,0.9434925293362738
106,0.99999999999013
107,0.05862518161428941
108,0.061124602161745534
109,0.05784685502692759
110,0.06347194188034237
111,0.0673168425829126
112,0.06963632211322422
113,0.06964521894237469
114,0.06187259191803821
115,0.9998690036087773
116,0.07000182560732014
117,0.9999999999773564
118,0.9994500706608559
119,0.980914829207688
120,0.9999933007054633
121,0.05950572905003735
122,0.9899990410687778
123,0.06687379254151017
124,0.9999999999877964
125,0.06626585967261953
126,0.06084178838252513
127,0.06647405552126054
128,0.0655549330745985
129,0.06504734394674913
130,0.06157091018216308
131,0.9849634987918232
132,0.06368365702867206
133,0.08052738626992925
