Id,Predicted
1,0.1030540680300227
2,0.06810847069148421
3,0.6392182673425598
4,1.0
5,0.681704238674897
6,0.25155350570345053
7,0.029473821542342602
8,1.0
9,0.0723325612352143
10,0.32747476322530694
11,0.6585739480211834
12,0.4523246001433915
13,0.3456219722254948
14,0.08881442459338945
15,1.0
16,0.5503640996221139
17,0.3993793472106148
18,0.9599323014679882
19,1.0
20,1.0
21,1.0
22,0.14841337875899385
23,1.0
24,0.26849240743680913
25,0.03633434518888131
26,0.32747476322530694
27,1.0
28,1.0
29,0.03358916826843239
30,0.7143550105053568
31,0.5650982726985386
32,0.7388513489282296
33,1.0
34,0.5650982726985386
35,0.043158965778288774
36,1.0
37,0.07020788163335326
38,0.04523906746331385
39,0.04523906746331385
40,0.03888454489279679
41,0.03633434518888131
42,1.0
43,0.04613969940567916
44,1.0
45,0.046509163413795546
46,1.0
47,0.30933664372793657
48,1.0
49,1.0
50,1.0
51,1.0
52,0.04613969940567916
53,0.6585739480211834
54,0.590095485955147
55,0.08075539725581858
56,1.0
57,1.0
58,1.0
59,1.0
60,0.038678720629300944
61,1.0
62,0.4054285027745309
63,0.9599323014679882
64,0.4443139292848118
65,0.34323065426172056
66,0.41650783929463325
67,0.09748567117702171
68,0.029176881162844462
69,0.3545966339711989
70,0.029176881162844462
71,0.10042695719400518
72,1.0
73,0.06845085829183212
74,1.0
75,0.4745813243357344
76,1.0
77,0.1926384860067851
78,1.0
79,0.0264422477674576
80,0.6735960686595988
81,0.574410789656244
82,1.0
83,1.0
84,0.672530267266276
85,0.5103315149736157
86,1.0
87,0.590095485955147
88,0.042997603043630546
89,0.48433849416158553
90,1.0
91,0.04260510828611906
92,0.03963028190534426
93,0.03737107318571307
94,1.0
95,0.4054285027745309
96,1.0
97,0.28363490902623295
98,1.0
99,0.9599323014679882
100,0.29587106207007424
101,0.046509163413795546
102,1.0
103,1.0
104,0.477434279594299
105,0.7690498061255561
106,0.1920248103574534
107,0.08051595253038026
108,0.590095485955147
109,0.3993793472106148
110,0.3456219722254948
111,0.22734175422494268
112,0.1576849269762878
113,0.1145764480414109
114,0.04404900804906693
115,1.0
116,0.02588152183194502
117,1.0
118,1.0
119,1.0
120,0.3056442751929867
121,0.07485519128008064
122,1.0
123,0.4745813243357344
124,1.0
125,0.397463216017654
126,0.9599323014679882
127,0.03586269243174655
128,0.272782727180989
129,0.03586269243174655
130,0.3456219722254948
131,1.0
132,0.143292137835353
133,0.5412113509550455
134,0.48877984917398926
135,0.3456219722254948
136,0.9599323014679882
137,0.3456219722254948
138,0.6521991982005231
139,0.043367230818667994
140,0.13025837292464548
141,0.09765354375275102
142,0.04768720800363904
143,0.574410789656244
144,1.0
145,1.0
146,1.0
147,0.11795678402230747
148,1.0
149,0.6585739480211834
150,0.3993793472106148
151,1.0
152,0.043367230818667994
153,0.3218738837563356
154,0.23339335353550403
155,1.0
156,0.5424805295796729
157,0.3056442751929867
158,1.0
159,0.6585739480211834
160,1.0
161,1.0
162,1.0
163,0.5714686470367776
164,0.4523246001433915
165,1.0
166,1.0
167,0.4443139292848118
